gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season,player_efficiency,normalized_pts
22300063,2023-10-25,regular,1641733,Nick Smith Jr.,CHA,CHA,ATL,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,2024,0,-1.1500093970440413
22300063,2023-10-25,regular,202330,Gordon Hayward,CHA,CHA,ATL,33,10,4,8,0.5,0,1,0.0,2,3,0.6666666666666666,3,5,8,7,1,1,6,1,15,1,2024,21,0.025458123072964217
22300064,2023-10-25,regular,1631097,Bennedict Mathurin,IND,IND,WAS,26,18,6,15,0.4,2,6,0.3333333333333333,4,4,1.0,0,4,4,5,2,0,2,1,14,1,2024,27,0.4543756369494203
22300064,2023-10-25,regular,1630169,Tyrese Haliburton,IND,IND,WAS,27,20,9,16,0.5625,2,6,0.3333333333333333,0,0,,0,3,3,11,1,2,3,1,6,1,2024,34,-0.015489667806950174
22300064,2023-10-25,regular,1630167,Obi Toppin,IND,IND,WAS,19,11,4,9,0.4444444444444444,2,5,0.4,1,1,1.0,1,3,4,1,1,0,0,0,7,1,2024,17,0.12158655134687946
22300064,2023-10-25,regular,204456,T.J. McConnell,IND,IND,WAS,6,4,2,2,1.0,0,0,,0,0,,0,1,1,2,2,0,0,0,1,1,2024,9,-1.1012848553995451
22300064,2023-10-25,regular,1630543,Isaiah Jackson,IND,IND,WAS,11,4,2,4,0.5,0,0,,0,0,,1,3,4,0,0,0,0,2,3,1,2024,8,-0.4857788328353991
22300064,2023-10-25,regular,1641767,Ben Sheppard,IND,IND,WAS,6,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,1,2024,0,-1.1443105534224227
22300064,2023-10-25,regular,1629670,Jordan Nwora,IND,IND,WAS,6,5,2,7,0.2857142857142857,1,2,0.5,0,0,,1,0,1,1,0,1,0,0,3,1,2024,8,-0.33479532865306244
22300064,2023-10-25,regular,1630188,Jalen Smith,IND,IND,WAS,13,13,5,6,0.8333333333333334,2,2,1.0,1,1,1.0,3,5,8,0,1,0,0,4,6,1,2024,22,0.7703431470603852
22300064,2023-10-25,regular,1630174,Aaron Nesmith,IND,IND,WAS,23,7,2,5,0.4,1,3,0.3333333333333333,2,2,1.0,1,4,5,1,0,1,1,3,13,1,2024,13,-0.9022710293939665
22300064,2023-10-25,regular,1628971,Bruce Brown,IND,IND,WAS,27,24,8,11,0.7272727272727273,6,8,0.75,2,2,1.0,1,2,3,1,1,0,1,3,15,1,2024,28,2.4843072340497105
22300064,2023-10-25,regular,1641716,Jarace Walker,IND,IND,WAS,6,0,0,5,0.0,0,1,0.0,0,0,,1,3,4,0,1,0,0,1,3,1,2024,5,-0.9023863719029646
22300064,2023-10-25,regular,1626167,Myles Turner,IND,IND,WAS,23,11,5,8,0.625,0,2,0.0,1,2,0.5,0,8,8,1,0,3,2,4,14,1,2024,21,-0.9760618184762434
22300064,2023-10-25,regular,1627741,Buddy Hield,IND,IND,WAS,25,14,5,9,0.5555555555555556,4,7,0.5714285714285714,0,0,,0,2,2,5,1,1,1,0,15,1,2024,22,0.3147325908983448
22300064,2023-10-25,regular,1629614,Andrew Nembhard,IND,IND,WAS,22,12,6,9,0.6666666666666666,0,1,0.0,0,0,,1,3,4,10,0,0,2,4,12,1,2024,24,0.5860239489435233
22300064,2023-10-25,regular,1628398,Kyle Kuzma,WAS,IND,WAS,25,25,9,18,0.5,1,4,0.25,6,6,1.0,1,1,2,0,0,2,0,0,-10,0,2024,29,0.40877089300246067
22300064,2023-10-25,regular,1626153,Delon Wright,WAS,IND,WAS,25,8,3,8,0.375,1,1,1.0,1,1,1.0,1,5,6,6,3,0,0,1,-15,0,2024,23,0.9739664132713504
22300064,2023-10-25,regular,1641731,Bilal Coulibaly,WAS,IND,WAS,23,3,1,3,0.3333333333333333,1,1,1.0,0,0,,0,4,4,3,0,3,3,1,-13,0,2024,10,-1.126760970292394
22300064,2023-10-25,regular,1630166,Deni Avdija,WAS,IND,WAS,21,9,4,8,0.5,0,0,,1,2,0.5,2,5,7,5,1,0,2,0,-15,0,2024,20,-0.8192348859502953
22300064,2023-10-25,regular,1631157,Ryan Rollins,WAS,IND,WAS,6,1,0,3,0.0,0,0,,1,2,0.5,0,3,3,1,0,0,1,0,-1,0,2024,4,-0.8383994085200405
22300064,2023-10-25,regular,1631116,Patrick Baldwin Jr.,WAS,IND,WAS,3,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,2024,0,-0.8294129746964063
22300064,2023-10-25,regular,1630647,Eugene Omoruyi,WAS,IND,WAS,8,4,2,3,0.6666666666666666,0,0,,0,0,,1,1,2,1,0,0,1,0,-2,0,2024,6,-0.16353125323923473
22300064,2023-10-25,regular,1630557,Corey Kispert,WAS,IND,WAS,24,11,4,11,0.36363636363636365,1,5,0.2,2,2,1.0,2,3,5,1,0,0,1,1,-8,0,2024,16,-0.3942595746351711
22300064,2023-10-25,regular,1629655,Daniel Gafford,WAS,IND,WAS,21,6,2,2,1.0,0,0,,2,4,0.5,1,4,5,0,0,2,0,5,-23,0,2024,13,-0.923905566995844
22300064,2023-10-25,regular,203488,Mike Muscala,WAS,IND,WAS,8,0,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,-8,0,2024,3,-0.8156189132152184
22300064,2023-10-25,regular,201568,Danilo Gallinari,WAS,IND,WAS,17,16,4,7,0.5714285714285714,2,2,1.0,6,6,1.0,2,1,3,0,0,0,0,1,5,0,2024,19,2.0833495551435424
22300064,2023-10-25,regular,1629673,Jordan Poole,WAS,IND,WAS,26,18,7,18,0.3888888888888889,0,6,0.0,4,5,0.8,0,2,2,5,1,1,4,1,-12,0,2024,23,0.07322408719762498
22300064,2023-10-25,regular,1626145,Tyus Jones,WAS,IND,WAS,28,16,7,12,0.5833333333333334,2,4,0.5,0,1,0.0,1,2,3,6,1,1,2,1,-17,0,2024,25,0.6981861497682091
22300064,2023-10-25,regular,1630215,Jared Butler,WAS,IND,WAS,3,3,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,2,0,2024,3,-0.6155509253040731
22300065,2023-10-25,regular,1627759,Jaylen Brown,BOS,NYK,BOS,38,11,4,11,0.36363636363636365,0,4,0.0,3,4,0.75,0,6,6,5,1,0,2,5,8,1,2024,21,-1.5476986991205368
22300065,2023-10-25,regular,1628401,Derrick White,BOS,NYK,BOS,32,12,4,6,0.6666666666666666,1,3,0.3333333333333333,3,4,0.75,0,6,6,2,2,1,1,3,7,1,2024,22,-0.4312826118434766
22300065,2023-10-25,regular,1628436,Luke Kornet,BOS,NYK,BOS,8,0,0,1,0.0,0,0,,0,0,,1,0,1,2,0,1,0,0,-1,1,2024,4,-1.178238513976641
22300065,2023-10-25,regular,1628369,Jayson Tatum,BOS,NYK,BOS,39,34,13,22,0.5909090909090909,3,8,0.375,5,6,0.8333333333333334,0,11,11,4,2,1,4,3,0,1,2024,48,1.0149607330566521
22300065,2023-10-25,regular,204001,Kristaps Porzingis,BOS,NYK,BOS,38,30,8,15,0.5333333333333333,5,9,0.5555555555555556,9,10,0.9,1,7,8,0,0,4,1,4,13,1,2024,41,1.4687562035565611
22300065,2023-10-25,regular,1630573,Sam Hauser,BOS,NYK,BOS,14,0,0,4,0.0,0,4,0.0,0,0,,0,2,2,0,1,1,0,1,5,1,2024,4,-1.5442068015606227
22300065,2023-10-25,regular,1630202,Payton Pritchard,BOS,NYK,BOS,11,4,1,4,0.25,0,3,0.0,2,2,1.0,0,1,1,1,0,0,0,1,-8,1,2024,6,-0.7367448644141192
22300065,2023-10-25,regular,201143,Al Horford,BOS,NYK,BOS,26,8,3,4,0.75,2,3,0.6666666666666666,0,0,,3,4,7,2,0,0,3,2,-7,1,2024,14,-0.12984650298038264
22300065,2023-10-25,regular,201950,Jrue Holiday,BOS,NYK,BOS,35,9,4,10,0.4,1,5,0.2,0,0,,2,2,4,2,0,3,2,3,3,1,2024,16,-0.7503176876053806
22300065,2023-10-25,regular,1629628,RJ Barrett,NYK,NYK,BOS,36,24,8,20,0.4,2,5,0.4,6,7,0.8571428571428571,1,2,3,2,1,0,2,0,6,0,2024,28,0.6141105323124417
22300065,2023-10-25,regular,1628973,Jalen Brunson,NYK,NYK,BOS,33,15,6,21,0.2857142857142857,3,8,0.375,0,1,0.0,1,2,3,6,3,0,2,3,-9,0,2024,25,-1.3566435040397749
22300065,2023-10-25,regular,1628392,Isaiah Hartenstein,NYK,NYK,BOS,26,7,3,4,0.75,0,0,,1,2,0.5,5,3,8,2,0,0,1,5,-5,0,2024,16,-0.1682623698493145
22300065,2023-10-25,regular,1628404,Josh Hart,NYK,NYK,BOS,22,7,2,4,0.5,2,4,0.5,1,2,0.5,1,5,6,0,0,0,1,1,-1,0,2024,12,-0.4041644958670987
22300065,2023-10-25,regular,203944,Julius Randle,NYK,NYK,BOS,34,14,5,22,0.22727272727272727,3,8,0.375,1,5,0.2,4,7,11,7,2,0,0,3,-13,0,2024,34,-1.2419991201208715
22300065,2023-10-25,regular,1629656,Quentin Grimes,NYK,NYK,BOS,23,11,4,7,0.5714285714285714,3,6,0.5,0,1,0.0,0,1,1,0,0,0,0,2,-1,0,2024,12,0.7611485810740708
22300065,2023-10-25,regular,1628978,Donte DiVincenzo,NYK,NYK,BOS,15,0,0,4,0.0,0,3,0.0,0,0,,0,3,3,2,0,0,0,1,5,0,2024,5,-1.7448731798164363
22300065,2023-10-25,regular,1630193,Immanuel Quickley,NYK,NYK,BOS,28,24,7,11,0.6363636363636364,5,7,0.7142857142857143,5,6,0.8333333333333334,2,4,6,4,1,0,2,3,-3,0,2024,33,1.048553368269115
22300065,2023-10-25,regular,1629011,Mitchell Robinson,NYK,NYK,BOS,22,2,1,4,0.25,0,0,,0,2,0.0,3,3,6,1,2,0,1,4,1,0,2024,10,-0.9484823990231638
22300066,2023-10-25,regular,1631095,Jabari Smith Jr.,HOU,ORL,HOU,26,7,3,9,0.3333333333333333,0,4,0.0,1,2,0.5,1,4,5,1,1,0,1,6,-8,0,2024,13,-1.055947475838992
22300066,2023-10-25,regular,1630578,Alperen Sengun,HOU,ORL,HOU,28,14,6,11,0.5454545454545454,0,1,0.0,2,4,0.5,2,6,8,6,0,0,1,4,-2,0,2024,27,-1.006126849370843
22300066,2023-10-25,regular,201145,Jeff Green,HOU,ORL,HOU,14,4,2,4,0.5,0,1,0.0,0,1,0.0,3,0,3,1,0,0,1,2,-11,0,2024,7,-0.5215841763608179
22300066,2023-10-25,regular,1628988,Aaron Holiday,HOU,ORL,HOU,5,0,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-9,0,2024,0,-1.2060255344094073
22300066,2023-10-25,regular,1641715,Cam Whitmore,HOU,ORL,HOU,10,0,0,4,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,1,0,-12,0,2024,0,-2.019206596055727
22300066,2023-10-25,regular,1630256,Jae'Sean Tate,HOU,ORL,HOU,15,5,2,2,1.0,1,1,1.0,0,0,,0,2,2,0,1,1,0,1,-11,0,2024,9,0.26882215185800734
22300066,2023-10-25,regular,1631257,Jermaine Samuels Jr.,HOU,ORL,HOU,6,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,-10,0,2024,0,-0.718243006142779
22300066,2023-10-25,regular,1630224,Jalen Green,HOU,ORL,HOU,30,10,2,10,0.2,0,1,0.0,6,7,0.8571428571428571,0,1,1,0,1,1,4,2,-12,0,2024,9,-1.0368674161346372
22300066,2023-10-25,regular,1629111,Jock Landale,HOU,ORL,HOU,9,3,1,2,0.5,1,2,0.5,0,0,,0,0,0,2,0,0,1,1,-9,0,2024,4,-0.39246712496762337
22300066,2023-10-25,regular,203493,Reggie Bullock Jr.,HOU,ORL,HOU,11,3,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,1,1,0,1,-5,0,2024,6,0.3180593930692898
22300066,2023-10-25,regular,1627832,Fred VanVleet,HOU,ORL,HOU,34,14,5,13,0.38461538461538464,4,6,0.6666666666666666,0,0,,0,1,1,5,1,0,3,0,-3,0,2024,18,-0.4251431347874439
22300066,2023-10-25,regular,1631466,Nate Williams,HOU,ORL,HOU,5,4,2,3,0.6666666666666666,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-9,0,2024,4,0.3605614460118627
22300066,2023-10-25,regular,1628415,Dillon Brooks,HOU,ORL,HOU,26,14,5,7,0.7142857142857143,4,6,0.6666666666666666,0,0,,0,4,4,2,1,0,2,4,-15,0,2024,19,0.19189450280057962
22300066,2023-10-25,regular,1641708,Amen Thompson,HOU,ORL,HOU,21,8,3,10,0.3,1,7,0.14285714285714285,1,2,0.5,1,4,5,2,0,0,4,2,-34,0,2024,11,-0.24596553580078517
22300066,2023-10-25,regular,1628976,Wendell Carter Jr.,ORL,ORL,HOU,27,8,4,10,0.4,0,2,0.0,0,0,,4,4,8,1,2,0,2,3,8,1,2024,17,-0.5691962680687374
22300066,2023-10-25,regular,1631094,Paolo Banchero,ORL,ORL,HOU,28,12,3,6,0.5,0,1,0.0,6,7,0.8571428571428571,0,5,5,5,1,0,1,2,13,1,2024,22,-1.4552841288090006
22300066,2023-10-25,regular,1630591,Jalen Suggs,ORL,ORL,HOU,21,8,3,12,0.25,2,7,0.2857142857142857,0,0,,1,3,4,0,0,0,0,2,5,1,2024,12,-0.774179103424444
22300066,2023-10-25,regular,1631216,Caleb Houstan,ORL,ORL,HOU,5,3,1,2,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,0,0,9,1,2024,4,-0.27062074774580686
22300066,2023-10-25,regular,1641724,Jett Howard,ORL,ORL,HOU,5,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,9,1,2024,1,-0.8285515356161043
22300066,2023-10-25,regular,1629021,Moritz Wagner,ORL,ORL,HOU,15,2,0,1,0.0,0,1,0.0,2,2,1.0,0,4,4,0,0,1,3,4,13,1,2024,4,-1.5976167047777345
22300066,2023-10-25,regular,1641710,Anthony Black,ORL,ORL,HOU,5,5,2,2,1.0,0,0,,1,1,1.0,0,0,0,1,0,2,0,0,9,1,2024,8,0.09124278898414137
22300066,2023-10-25,regular,1629643,Chuma Okeke,ORL,ORL,HOU,5,0,0,1,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,9,1,2024,3,-0.6125475061891714
22300066,2023-10-25,regular,1629048,Goga Bitadze,ORL,ORL,HOU,5,7,2,2,1.0,0,0,,3,4,0.75,1,2,3,0,1,0,1,1,9,1,2024,10,0.4346186112899151
22300066,2023-10-25,regular,1628371,Jonathan Isaac,ORL,ORL,HOU,14,11,4,6,0.6666666666666666,1,3,0.3333333333333333,2,3,0.6666666666666666,1,3,4,0,0,2,2,2,10,1,2024,15,0.9461715276840275
22300066,2023-10-25,regular,204060,Joe Ingles,ORL,ORL,HOU,18,0,0,3,0.0,0,3,0.0,0,0,,0,4,4,5,0,0,1,3,9,1,2024,8,-1.0794455006956567
22300066,2023-10-25,regular,1630532,Franz Wagner,ORL,ORL,HOU,27,19,5,12,0.4166666666666667,3,7,0.42857142857142855,6,6,1.0,3,1,4,2,1,0,3,1,10,1,2024,23,-0.1078426891420563
22300066,2023-10-25,regular,1630175,Cole Anthony,ORL,ORL,HOU,24,20,8,12,0.6666666666666666,1,2,0.5,3,3,1.0,1,7,8,2,0,0,0,2,17,1,2024,30,1.3254108929102355
22300066,2023-10-25,regular,203914,Gary Harris,ORL,ORL,HOU,17,11,5,8,0.625,1,4,0.25,0,0,,3,2,5,0,0,1,0,0,8,1,2024,17,0.937430406624927
22300066,2023-10-25,regular,1628365,Markelle Fultz,ORL,ORL,HOU,25,10,5,9,0.5555555555555556,0,0,,0,0,,3,1,4,2,3,0,1,0,12,1,2024,18,0.45433871404713133
22300067,2023-10-25,regular,1629661,Cameron Johnson,BKN,BKN,CLE,26,12,5,10,0.5,1,4,0.25,1,2,0.5,2,3,5,3,2,0,2,1,-1,0,2024,20,-0.2540910426993097
22300067,2023-10-25,regular,1629651,Nic Claxton,BKN,BKN,CLE,28,7,3,10,0.3,0,0,,1,1,1.0,4,3,7,4,0,3,0,1,-12,0,2024,21,-1.0427360292200931
22300067,2023-10-25,regular,1626220,Royce O'Neale,BKN,BKN,CLE,23,5,2,6,0.3333333333333333,1,4,0.25,0,0,,0,7,7,2,0,0,1,2,8,0,2024,13,-0.5062181076411926
22300067,2023-10-25,regular,203915,Spencer Dinwiddie,BKN,BKN,CLE,24,5,1,3,0.3333333333333333,1,3,0.3333333333333333,2,2,1.0,0,1,1,3,0,0,1,2,-10,0,2024,8,-0.7353466766750826
22300067,2023-10-25,regular,1630549,Day'Ron Sharpe,BKN,BKN,CLE,12,4,2,3,0.6666666666666666,0,0,,0,0,,1,1,2,0,0,2,3,2,2,0,2024,5,-0.7847472080529484
22300067,2023-10-25,regular,1630560,Cam Thomas,BKN,BKN,CLE,25,36,13,21,0.6190476190476191,2,5,0.4,8,11,0.7272727272727273,0,3,3,2,1,0,1,0,5,0,2024,41,1.4388824366095898
22300067,2023-10-25,regular,1627732,Ben Simmons,BKN,BKN,CLE,23,4,2,6,0.3333333333333333,0,0,,0,0,,1,9,10,9,0,1,2,2,-6,0,2024,22,-0.5592315844942828
22300067,2023-10-25,regular,1628372,Dennis Smith Jr.,BKN,BKN,CLE,16,10,4,5,0.8,2,3,0.6666666666666666,0,0,,2,2,4,1,0,0,1,1,5,0,2024,14,0.864774909824848
22300067,2023-10-25,regular,1628969,Mikal Bridges,BKN,BKN,CLE,35,20,6,12,0.5,0,2,0.0,8,9,0.8888888888888888,2,4,6,4,3,0,3,4,-3,0,2024,30,0.05021843906703667
22300067,2023-10-25,regular,1627827,Dorian Finney-Smith,BKN,BKN,CLE,28,10,4,8,0.5,2,6,0.3333333333333333,0,1,0.0,1,4,5,2,0,0,3,1,7,0,2024,14,0.30122015597843915
22300067,2023-10-25,regular,1630596,Evan Mobley,CLE,BKN,CLE,34,10,5,11,0.45454545454545453,0,0,,0,0,,1,5,6,1,0,2,0,3,3,1,2024,19,-0.9905594441156249
22300067,2023-10-25,regular,1629636,Darius Garland,CLE,BKN,CLE,32,15,6,12,0.5,1,5,0.2,2,2,1.0,1,1,2,5,2,0,6,2,6,1,2024,18,-0.41662563231318667
22300067,2023-10-25,regular,1627777,Georges Niang,CLE,BKN,CLE,20,0,0,3,0.0,0,3,0.0,0,0,,2,2,4,0,0,0,0,3,-9,1,2024,4,-1.59611331654123
22300067,2023-10-25,regular,1629660,Ty Jerome,CLE,BKN,CLE,6,2,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,-7,1,2024,2,
22300067,2023-10-25,regular,1629622,Max Strus,CLE,BKN,CLE,39,27,9,17,0.5294117647058824,7,13,0.5384615384615384,2,2,1.0,0,12,12,2,1,1,0,4,13,1,2024,43,2.431843387651058
22300067,2023-10-25,regular,1628378,Donovan Mitchell,CLE,BKN,CLE,36,27,11,21,0.5238095238095238,4,10,0.4,1,1,1.0,2,3,5,6,4,1,0,1,7,1,2024,43,0.04588761946962158
22300067,2023-10-25,regular,1630171,Isaac Okoro,CLE,BKN,CLE,32,18,6,10,0.6,2,4,0.5,4,5,0.8,3,3,6,4,2,1,2,5,5,1,2024,29,1.8095481750502764
22300067,2023-10-25,regular,1627745,Damian Jones,CLE,BKN,CLE,11,4,2,2,1.0,0,0,,0,0,,0,0,0,2,0,0,2,3,-7,1,2024,4,0.3728766022476312
22300067,2023-10-25,regular,1627747,Caris LeVert,CLE,BKN,CLE,31,11,4,17,0.23529411764705882,3,8,0.375,0,0,,0,3,3,5,1,1,0,1,-6,1,2024,21,-0.4153105314443689
22300068,2023-10-25,regular,1631105,Jalen Duren,DET,MIA,DET,32,17,8,11,0.7272727272727273,0,0,,1,3,0.3333333333333333,6,8,14,4,0,4,4,4,-4,0,2024,35,0.6345871773938773
22300068,2023-10-25,regular,1628963,Marvin Bagley III,DET,MIA,DET,16,8,3,3,1.0,0,0,,2,2,1.0,2,6,8,3,0,1,1,1,3,0,2024,19,-0.6577408965251287
22300068,2023-10-25,regular,1630191,Isaiah Stewart,DET,MIA,DET,35,14,6,11,0.5454545454545454,2,3,0.6666666666666666,0,0,,6,8,14,2,0,0,1,3,7,0,2024,29,0.7669414146198709
22300068,2023-10-25,regular,1630165,Killian Hayes,DET,MIA,DET,31,10,4,12,0.3333333333333333,0,6,0.0,2,3,0.6666666666666666,0,1,1,3,2,1,1,2,1,0,2024,16,0.5226095160759889
22300068,2023-10-25,regular,203925,Joe Harris,DET,MIA,DET,12,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,2,-5,0,2024,0,-0.671005706410904
22300068,2023-10-25,regular,1641709,Ausar Thompson,DET,MIA,DET,27,4,1,7,0.14285714285714285,1,2,0.5,1,2,0.5,3,4,7,3,0,5,2,2,-14,0,2024,17,-0.8997949302033216
22300068,2023-10-25,regular,1630595,Cade Cunningham,DET,MIA,DET,36,30,13,27,0.48148148148148145,4,9,0.4444444444444444,0,0,,0,3,3,9,1,1,3,5,-2,0,2024,41,0.851234611976126
22300068,2023-10-25,regular,1631093,Jaden Ivey,DET,MIA,DET,17,4,1,7,0.14285714285714285,0,2,0.0,2,3,0.6666666666666666,0,2,2,3,0,0,3,3,-2,0,2024,6,-1.6132170833033863
22300068,2023-10-25,regular,202692,Alec Burks,DET,MIA,DET,25,7,2,8,0.25,2,5,0.4,1,2,0.5,0,5,5,0,0,1,0,1,9,0,2024,13,-0.4453816152265737
22300068,2023-10-25,regular,1631204,Marcus Sasser,DET,MIA,DET,10,8,3,4,0.75,2,3,0.6666666666666666,0,0,,0,2,2,1,0,0,1,0,2,0,2024,10,-0.03749958148022082
22300068,2023-10-25,regular,201567,Kevin Love,MIA,MIA,DET,28,13,4,9,0.4444444444444444,3,6,0.5,2,2,1.0,2,8,10,2,0,0,1,5,5,1,2024,24,0.730654364131892
22300068,2023-10-25,regular,1628997,Caleb Martin,MIA,MIA,DET,20,2,1,7,0.14285714285714285,0,3,0.0,0,0,,1,2,3,1,1,0,0,1,-5,1,2024,7,-1.3931108564773644
22300068,2023-10-25,regular,1628389,Bam Adebayo,MIA,MIA,DET,32,22,7,13,0.5384615384615384,0,0,,8,10,0.8,2,6,8,3,0,2,2,3,-4,1,2024,33,0.5366442604832508
22300068,2023-10-25,regular,202710,Jimmy Butler,MIA,MIA,DET,34,19,6,18,0.3333333333333333,0,0,,7,9,0.7777777777777778,8,5,13,4,2,0,0,0,-3,1,2024,38,-0.25329956057338326
22300068,2023-10-25,regular,1629130,Duncan Robinson,MIA,MIA,DET,22,15,6,10,0.6,3,5,0.6,0,0,,1,1,2,1,0,0,0,1,-3,1,2024,18,0.3074426487578947
22300068,2023-10-25,regular,1629639,Tyler Herro,MIA,MIA,DET,35,16,7,24,0.2916666666666667,2,7,0.2857142857142857,0,0,,0,2,2,3,3,0,2,1,6,1,2024,22,-0.7947388695290456
22300068,2023-10-25,regular,1631170,Jaime Jaquez Jr.,MIA,MIA,DET,13,6,3,3,1.0,0,0,,0,0,,0,2,2,2,2,0,1,2,4,1,2024,11,-0.9308931409206023
22300068,2023-10-25,regular,1628418,Thomas Bryant,MIA,MIA,DET,16,8,2,5,0.4,0,0,,4,5,0.8,2,4,6,3,1,0,1,0,5,1,2024,17,0.40414518843273795
22300068,2023-10-25,regular,1630696,Dru Smith,MIA,MIA,DET,9,2,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,-4,1,2024,3,-0.506171068243531
22300068,2023-10-25,regular,200768,Kyle Lowry,MIA,MIA,DET,32,0,0,1,0.0,0,0,,0,0,,0,2,2,2,2,1,0,4,4,1,2024,7,-1.3261723461931558
22300069,2023-10-25,regular,203937,Kyle Anderson,MIN,TOR,MIN,30,7,3,9,0.3333333333333333,0,1,0.0,1,2,0.5,2,7,9,5,2,0,1,0,15,0,2024,22,0.17275804752703075
22300069,2023-10-25,regular,1626157,Karl-Anthony Towns,MIN,TOR,MIN,36,19,8,25,0.32,2,10,0.2,1,1,1.0,2,8,10,3,0,4,4,2,-1,0,2024,32,-0.3267803316354623
22300069,2023-10-25,regular,1629675,Naz Reid,MIN,TOR,MIN,24,10,3,8,0.375,0,2,0.0,4,4,1.0,1,3,4,1,0,0,1,0,1,0,2024,14,-0.5333864569157363
22300069,2023-10-25,regular,1628972,Troy Brown Jr.,MIN,TOR,MIN,5,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,1,0,2024,1,-0.9844229279343762
22300069,2023-10-25,regular,1630162,Anthony Edwards,MIN,TOR,MIN,38,26,8,27,0.2962962962962963,4,7,0.5714285714285714,6,6,1.0,5,9,14,1,0,0,2,1,0,0,2024,39,0.006600082728189112
22300069,2023-10-25,regular,203497,Rudy Gobert,MIN,TOR,MIN,32,15,6,12,0.5,0,0,,3,5,0.6,5,8,13,1,2,4,2,3,-11,0,2024,33,0.2003497053279181
22300069,2023-10-25,regular,201144,Mike Conley,MIN,TOR,MIN,31,11,4,9,0.4444444444444444,1,4,0.25,2,2,1.0,1,3,4,3,1,1,1,1,-6,0,2024,19,-0.08116115695890244
22300069,2023-10-25,regular,1629003,Shake Milton,MIN,TOR,MIN,21,4,1,5,0.2,1,4,0.25,1,2,0.5,0,3,3,4,2,0,2,4,3,0,2024,11,-0.12466887359051596
22300069,2023-10-25,regular,1629638,Nickeil Alexander-Walker,MIN,TOR,MIN,23,2,1,5,0.2,0,3,0.0,0,0,,0,4,4,2,1,0,1,3,-17,0,2024,8,-1.1181155419012954
22300069,2023-10-25,regular,1627783,Pascal Siakam,TOR,TOR,MIN,34,15,5,17,0.29411764705882354,3,5,0.6,2,2,1.0,0,7,7,6,1,0,2,2,7,1,2024,27,-1.0098596550406924
22300069,2023-10-25,regular,1630201,Malachi Flynn,TOR,TOR,MIN,10,3,1,3,0.3333333333333333,1,1,1.0,0,0,,0,0,0,2,1,0,2,4,-14,1,2024,4,-0.36248746359094747
22300069,2023-10-25,regular,1627751,Jakob Poeltl,TOR,TOR,MIN,24,7,3,3,1.0,0,0,,1,4,0.25,3,8,11,1,1,1,0,1,8,1,2024,21,-0.8788231059607833
22300069,2023-10-25,regular,1629018,Gary Trent Jr.,TOR,TOR,MIN,27,5,2,8,0.25,1,4,0.25,0,0,,0,2,2,2,1,1,0,3,3,1,2024,11,-1.183851616275341
22300069,2023-10-25,regular,1629667,Jalen McDaniels,TOR,TOR,MIN,16,0,0,3,0.0,0,3,0.0,0,0,,0,2,2,2,1,1,0,2,-3,1,2024,6,-0.8640677866084102
22300069,2023-10-25,regular,1641711,Gradey Dick,TOR,TOR,MIN,2,0,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,1,1,1,2024,1,-1.2762714969369846
22300069,2023-10-25,regular,1630567,Scottie Barnes,TOR,TOR,MIN,37,17,6,16,0.375,1,4,0.25,4,6,0.6666666666666666,1,7,8,5,2,5,4,1,2,1,2024,33,-0.43855831258158257
22300069,2023-10-25,regular,1628384,OG Anunoby,TOR,TOR,MIN,34,20,7,13,0.5384615384615384,4,9,0.4444444444444444,2,2,1.0,0,6,6,1,2,3,2,2,6,1,2024,30,0.8318547052051838
22300069,2023-10-25,regular,203471,Dennis Schroder,TOR,TOR,MIN,33,22,8,17,0.47058823529411764,4,8,0.5,2,2,1.0,1,2,3,7,0,0,2,1,10,1,2024,30,1.2163640997291396
22300069,2023-10-25,regular,1630173,Precious Achiuwa,TOR,TOR,MIN,24,8,4,9,0.4444444444444444,0,1,0.0,0,0,,3,5,8,0,0,0,2,1,-5,1,2024,14,0.06527046116891969
