gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,home_game,normalized_pts,win_encoded
22300007,2023-11-03,regular,1610612763,MEM,POR,MEM,53.0,113.0,47.0,96.0,0.4895833333333333,10.0,35.0,0.2857142857142857,9.0,13.0,0.6923076923076923,7.0,41.0,48.0,29.0,17.0,8.0,10.0,25.0,-2.0,0.0,2024,0,0.7279616718615529,0
22300007,2023-11-03,regular,1610612757,POR,POR,MEM,53.0,115.0,39.0,96.0,0.40625,9.0,32.0,0.28125,28.0,36.0,0.7777777777777778,15.0,35.0,50.0,19.0,14.0,12.0,7.0,15.0,2.0,1.0,2024,1,0.6678828766332646,1
22300132,2023-11-04,regular,1610612755,PHI,PHI,PHX,48.0,112.0,43.0,90.0,0.4777777777777778,11.0,30.0,0.36666666666666664,15.0,18.0,0.8333333333333334,15.0,36.0,51.0,24.0,18.0,5.0,6.0,24.0,12.0,1.0,2024,1,-0.17959330870825405,1
22300132,2023-11-04,regular,1610612756,PHX,PHI,PHX,48.0,100.0,32.0,89.0,0.3595505617977528,9.0,35.0,0.2571428571428571,27.0,33.0,0.8181818181818182,15.0,27.0,42.0,22.0,11.0,11.0,12.0,11.0,-12.0,0.0,2024,0,-1.5359950951217642,0
22300133,2023-11-04,regular,1610612766,CHA,IND,CHA,48.0,125.0,47.0,88.0,0.5340909090909091,8.0,20.0,0.4,23.0,23.0,1.0,12.0,29.0,41.0,23.0,13.0,5.0,10.0,20.0,1.0,1.0,2024,0,1.5188834311911261,1
22300133,2023-11-04,regular,1610612754,IND,IND,CHA,48.0,124.0,45.0,93.0,0.4838709677419355,22.0,45.0,0.4888888888888889,12.0,16.0,0.75,11.0,25.0,36.0,31.0,15.0,7.0,5.0,18.0,-1.0,0.0,2024,1,0.051999557789231626,0
22300134,2023-11-04,regular,1610612747,LAL,ORL,LAL,48.0,101.0,37.0,84.0,0.44047619047619047,8.0,30.0,0.26666666666666666,19.0,21.0,0.9047619047619048,10.0,30.0,40.0,17.0,17.0,6.0,10.0,21.0,-19.0,0.0,2024,0,-1.366414229907227,0
22300134,2023-11-04,regular,1610612753,ORL,ORL,LAL,48.0,120.0,46.0,101.0,0.45544554455445546,12.0,33.0,0.36363636363636365,16.0,19.0,0.8421052631578947,19.0,32.0,51.0,29.0,16.0,6.0,9.0,18.0,19.0,1.0,2024,1,0.851575118800744,1
22300135,2023-11-04,regular,1610612737,ATL,NOP,ATL,48.0,123.0,45.0,93.0,0.4838709677419355,14.0,41.0,0.34146341463414637,19.0,24.0,0.7916666666666666,19.0,33.0,52.0,28.0,13.0,4.0,6.0,16.0,18.0,1.0,2024,0,0.37307575486394673,1
22300135,2023-11-04,regular,1610612740,NOP,NOP,ATL,48.0,105.0,40.0,84.0,0.47619047619047616,8.0,31.0,0.25806451612903225,17.0,21.0,0.8095238095238095,9.0,26.0,35.0,24.0,11.0,9.0,7.0,15.0,-18.0,0.0,2024,1,-0.7392090738037776,0
22300136,2023-11-04,regular,1610612751,BKN,BKN,BOS,48.0,114.0,43.0,100.0,0.43,17.0,52.0,0.3269230769230769,11.0,17.0,0.6470588235294118,10.0,32.0,42.0,22.0,6.0,4.0,5.0,21.0,-10.0,0.0,2024,1,0.2638285382364711,0
22300136,2023-11-04,regular,1610612738,BOS,BKN,BOS,48.0,124.0,43.0,90.0,0.4777777777777778,15.0,45.0,0.3333333333333333,23.0,27.0,0.8518518518518519,10.0,40.0,50.0,22.0,11.0,4.0,6.0,17.0,10.0,1.0,2024,0,0.27736675644383096,1
22300137,2023-11-04,regular,1610612745,HOU,HOU,SAC,48.0,107.0,40.0,87.0,0.45977011494252873,13.0,36.0,0.3611111111111111,14.0,20.0,0.7,10.0,43.0,53.0,28.0,11.0,4.0,3.0,18.0,18.0,1.0,2024,1,-0.5822644223355402,1
22300137,2023-11-04,regular,1610612758,SAC,HOU,SAC,48.0,89.0,32.0,84.0,0.38095238095238093,11.0,41.0,0.2682926829268293,14.0,19.0,0.7368421052631579,8.0,35.0,43.0,20.0,11.0,5.0,6.0,19.0,-18.0,0.0,2024,0,-2.119845171267662,0
22300138,2023-11-04,regular,1610612750,MIN,MIN,UTA,48.0,123.0,45.0,81.0,0.5555555555555556,9.0,24.0,0.375,24.0,31.0,0.7741935483870968,9.0,34.0,43.0,25.0,11.0,10.0,11.0,23.0,28.0,1.0,2024,1,1.0903943047417761,1
22300138,2023-11-04,regular,1610612762,UTA,MIN,UTA,48.0,95.0,35.0,91.0,0.38461538461538464,12.0,43.0,0.27906976744186046,13.0,17.0,0.7647058823529411,17.0,22.0,39.0,20.0,18.0,3.0,7.0,20.0,-28.0,0.0,2024,0,-1.6167893278149168,0
22300139,2023-11-04,regular,1610612741,CHI,DEN,CHI,48.0,101.0,39.0,86.0,0.45348837209302323,7.0,26.0,0.2692307692307692,16.0,23.0,0.6956521739130435,9.0,28.0,37.0,28.0,11.0,7.0,3.0,19.0,-22.0,0.0,2024,0,-0.9855896110640388,0
22300139,2023-11-04,regular,1610612743,DEN,DEN,CHI,48.0,123.0,42.0,81.0,0.5185185185185185,16.0,36.0,0.4444444444444444,23.0,30.0,0.7666666666666667,10.0,39.0,49.0,31.0,12.0,10.0,4.0,18.0,22.0,1.0,2024,1,0.6591981626619461,1
22300140,2023-11-05,regular,1610612765,DET,DET,PHX,48.0,106.0,43.0,87.0,0.4942528735632184,8.0,23.0,0.34782608695652173,12.0,14.0,0.8571428571428571,10.0,23.0,33.0,25.0,16.0,7.0,6.0,23.0,-14.0,0.0,2024,1,-0.3580390766108236,0
22300140,2023-11-05,regular,1610612756,PHX,DET,PHX,48.0,120.0,43.0,86.0,0.5,8.0,21.0,0.38095238095238093,26.0,29.0,0.896551724137931,14.0,29.0,43.0,29.0,18.0,8.0,10.0,13.0,14.0,1.0,2024,0,0.355170037010137,1
22300141,2023-11-05,regular,1610612759,SAS,SAS,TOR,53.0,116.0,48.0,96.0,0.5,10.0,32.0,0.3125,10.0,13.0,0.7692307692307693,9.0,37.0,46.0,30.0,17.0,7.0,7.0,21.0,-7.0,0.0,2024,1,0.3212448601947637,0
22300141,2023-11-05,regular,1610612761,TOR,SAS,TOR,53.0,123.0,44.0,97.0,0.4536082474226804,19.0,48.0,0.3958333333333333,16.0,26.0,0.6153846153846154,13.0,34.0,47.0,29.0,15.0,12.0,6.0,15.0,7.0,1.0,2024,0,0.8388002417003774,1
22300142,2023-11-05,regular,1610612739,CLE,CLE,GSW,48.0,115.0,41.0,83.0,0.4939759036144578,11.0,37.0,0.2972972972972973,22.0,28.0,0.7857142857142857,13.0,41.0,54.0,26.0,18.0,8.0,2.0,21.0,11.0,1.0,2024,1,0.21698976206414478,1
22300142,2023-11-05,regular,1610612744,GSW,CLE,GSW,48.0,104.0,34.0,94.0,0.3617021276595745,16.0,41.0,0.3902439024390244,20.0,30.0,0.6666666666666666,17.0,27.0,44.0,26.0,13.0,10.0,4.0,18.0,-11.0,0.0,2024,0,-1.1292117510491484,0
22300143,2023-11-05,regular,1610612766,CHA,DAL,CHA,48.0,118.0,49.0,99.0,0.494949494949495,8.0,30.0,0.26666666666666666,12.0,21.0,0.5714285714285714,10.0,33.0,43.0,30.0,9.0,5.0,2.0,25.0,-6.0,0.0,2024,0,0.9415065507250956,0
22300143,2023-11-05,regular,1610612742,DAL,DAL,CHA,48.0,124.0,43.0,91.0,0.4725274725274725,14.0,42.0,0.3333333333333333,24.0,32.0,0.75,9.0,38.0,47.0,31.0,11.0,3.0,6.0,19.0,6.0,1.0,2024,1,0.4306396477366493,1
22300144,2023-11-05,regular,1610612763,MEM,POR,MEM,48.0,112.0,45.0,89.0,0.5056179775280899,13.0,32.0,0.40625,9.0,13.0,0.6923076923076923,10.0,39.0,49.0,27.0,17.0,6.0,7.0,18.0,12.0,1.0,2024,0,0.6266155647433062,1
22300144,2023-11-05,regular,1610612757,POR,POR,MEM,48.0,100.0,37.0,95.0,0.3894736842105263,14.0,45.0,0.3111111111111111,12.0,15.0,0.8,16.0,31.0,47.0,23.0,14.0,11.0,5.0,21.0,-12.0,0.0,2024,1,-0.49242212090757564,0
22300145,2023-11-06,regular,1610612765,DET,DET,GSW,48.0,109.0,38.0,80.0,0.475,13.0,30.0,0.43333333333333335,20.0,21.0,0.9523809523809523,7.0,32.0,39.0,23.0,16.0,8.0,2.0,20.0,-11.0,0.0,2024,1,-0.08106545130811081,0
22300145,2023-11-06,regular,1610612744,GSW,DET,GSW,48.0,120.0,46.0,97.0,0.4742268041237113,12.0,41.0,0.2926829268292683,16.0,21.0,0.7619047619047619,17.0,27.0,44.0,26.0,11.0,8.0,4.0,14.0,11.0,1.0,2024,0,0.21090728862312005,1
22300146,2023-11-06,regular,1610612754,IND,IND,SAS,48.0,152.0,55.0,95.0,0.5789473684210527,20.0,38.0,0.5263157894736842,22.0,23.0,0.9565217391304348,9.0,40.0,49.0,38.0,15.0,7.0,4.0,24.0,41.0,1.0,2024,1,2.1104648109629633,1
22300146,2023-11-06,regular,1610612759,SAS,IND,SAS,48.0,111.0,40.0,94.0,0.425531914893617,8.0,26.0,0.3076923076923077,23.0,30.0,0.7666666666666667,12.0,24.0,36.0,26.0,11.0,7.0,5.0,15.0,-41.0,0.0,2024,0,-0.09035011692977693,0
22300147,2023-11-06,regular,1610612742,DAL,ORL,DAL,48.0,117.0,41.0,82.0,0.5,15.0,40.0,0.375,20.0,28.0,0.7142857142857143,5.0,26.0,31.0,21.0,15.0,9.0,6.0,20.0,15.0,1.0,2024,0,-0.05981106218564615,1
22300147,2023-11-06,regular,1610612753,ORL,ORL,DAL,48.0,102.0,40.0,85.0,0.47058823529411764,8.0,27.0,0.2962962962962963,14.0,18.0,0.7777777777777778,6.0,32.0,38.0,27.0,21.0,6.0,4.0,24.0,-15.0,0.0,2024,1,-0.7557456936671573,0
22300148,2023-11-06,regular,1610612755,PHI,PHI,WAS,48.0,146.0,51.0,91.0,0.5604395604395604,12.0,31.0,0.3870967741935484,32.0,36.0,0.8888888888888888,10.0,35.0,45.0,37.0,16.0,12.0,7.0,15.0,18.0,1.0,2024,1,2.2806606581591815,1
22300148,2023-11-06,regular,1610612764,WAS,PHI,WAS,48.0,128.0,49.0,96.0,0.5104166666666666,14.0,34.0,0.4117647058823529,16.0,20.0,0.8,10.0,28.0,38.0,31.0,19.0,6.0,10.0,26.0,-18.0,0.0,2024,0,1.3535337736721773,0
22300149,2023-11-06,regular,1610612751,BKN,BKN,MIL,48.0,125.0,49.0,101.0,0.48514851485148514,16.0,45.0,0.35555555555555557,11.0,13.0,0.8461538461538461,11.0,35.0,46.0,22.0,8.0,2.0,4.0,16.0,-4.0,0.0,2024,1,1.0623967982676676,0
22300149,2023-11-06,regular,1610612749,MIL,BKN,MIL,48.0,129.0,46.0,96.0,0.4791666666666667,16.0,48.0,0.3333333333333333,21.0,24.0,0.875,12.0,36.0,48.0,26.0,10.0,6.0,2.0,13.0,4.0,1.0,2024,0,0.749750778183367,1
22300150,2023-11-06,regular,1610612747,LAL,MIA,LAL,48.0,107.0,44.0,81.0,0.5432098765432098,8.0,26.0,0.3076923076923077,11.0,14.0,0.7857142857142857,5.0,33.0,38.0,28.0,17.0,6.0,5.0,17.0,-1.0,0.0,2024,0,-0.8824353632686787,0
22300150,2023-11-06,regular,1610612748,MIA,MIA,LAL,48.0,108.0,41.0,88.0,0.4659090909090909,12.0,37.0,0.32432432432432434,14.0,16.0,0.875,11.0,33.0,44.0,30.0,18.0,11.0,4.0,14.0,1.0,1.0,2024,1,-0.18445615046982322,1
22300151,2023-11-06,regular,1610612746,LAC,NYK,LAC,48.0,97.0,36.0,73.0,0.4931506849315068,11.0,32.0,0.34375,14.0,16.0,0.875,7.0,24.0,31.0,21.0,22.0,8.0,3.0,15.0,-14.0,0.0,2024,0,-1.4382332161336495,0
22300151,2023-11-06,regular,1610612752,NYK,NYK,LAC,48.0,111.0,41.0,88.0,0.4659090909090909,12.0,31.0,0.3870967741935484,17.0,18.0,0.9444444444444444,18.0,30.0,48.0,28.0,20.0,13.0,1.0,13.0,14.0,1.0,2024,1,-0.1467014872709376,1
22300152,2023-11-06,regular,1610612741,CHI,CHI,UTA,48.0,130.0,48.0,93.0,0.5161290322580645,18.0,34.0,0.5294117647058824,16.0,19.0,0.8421052631578947,10.0,26.0,36.0,26.0,8.0,12.0,3.0,18.0,17.0,1.0,2024,1,1.5577327327410437,1
22300152,2023-11-06,regular,1610612762,UTA,CHI,UTA,48.0,113.0,41.0,86.0,0.47674418604651164,16.0,43.0,0.37209302325581395,15.0,17.0,0.8823529411764706,17.0,35.0,52.0,32.0,23.0,1.0,7.0,20.0,-17.0,0.0,2024,0,-0.2080637977943634,0
22300153,2023-11-06,regular,1610612745,HOU,HOU,SAC,48.0,122.0,43.0,75.0,0.5733333333333334,15.0,31.0,0.4838709677419355,21.0,27.0,0.7777777777777778,5.0,34.0,39.0,28.0,11.0,8.0,4.0,19.0,25.0,1.0,2024,1,0.6093915501648168,1
22300153,2023-11-06,regular,1610612758,SAC,HOU,SAC,48.0,97.0,36.0,81.0,0.4444444444444444,14.0,40.0,0.35,11.0,20.0,0.55,12.0,22.0,34.0,22.0,15.0,5.0,2.0,22.0,-25.0,0.0,2024,0,-1.4999426668760745,0
22300154,2023-11-06,regular,1610612738,BOS,MIN,BOS,53.0,109.0,36.0,92.0,0.391304347826087,11.0,39.0,0.28205128205128205,26.0,34.0,0.7647058823529411,11.0,34.0,45.0,20.0,18.0,13.0,2.0,26.0,-5.0,0.0,2024,0,-0.9367297219401993,0
22300154,2023-11-06,regular,1610612750,MIN,MIN,BOS,53.0,114.0,44.0,85.0,0.5176470588235295,13.0,37.0,0.35135135135135137,13.0,25.0,0.52,6.0,39.0,45.0,26.0,24.0,7.0,5.0,26.0,5.0,1.0,2024,1,0.11142715522908722,1
22300155,2023-11-06,regular,1610612737,ATL,OKC,ATL,48.0,117.0,38.0,102.0,0.37254901960784315,14.0,42.0,0.3333333333333333,27.0,32.0,0.84375,25.0,34.0,59.0,27.0,15.0,8.0,3.0,16.0,-9.0,0.0,2024,0,-0.10331328596232318,0
22300155,2023-11-06,regular,1610612760,OKC,OKC,ATL,48.0,126.0,45.0,94.0,0.4787234042553192,14.0,35.0,0.4,22.0,23.0,0.9565217391304348,11.0,38.0,49.0,27.0,13.0,7.0,7.0,22.0,9.0,1.0,2024,1,0.4965522828292105,1
22300156,2023-11-06,regular,1610612743,DEN,DEN,NOP,48.0,134.0,51.0,95.0,0.5368421052631579,15.0,39.0,0.38461538461538464,17.0,23.0,0.7391304347826086,11.0,34.0,45.0,37.0,10.0,6.0,5.0,16.0,18.0,1.0,2024,1,1.5493130469749337,1
22300156,2023-11-06,regular,1610612740,NOP,DEN,NOP,48.0,116.0,45.0,90.0,0.5,13.0,30.0,0.43333333333333335,13.0,15.0,0.8666666666666667,8.0,30.0,38.0,24.0,13.0,6.0,2.0,18.0,-18.0,0.0,2024,0,0.0867028780640459,0
22300157,2023-11-08,regular,1610612766,CHA,CHA,WAS,48.0,116.0,41.0,79.0,0.5189873417721519,8.0,25.0,0.32,26.0,35.0,0.7428571428571429,11.0,36.0,47.0,17.0,22.0,8.0,5.0,22.0,-16.0,0.0,2024,1,0.7765417277348011,0
22300157,2023-11-08,regular,1610612764,WAS,CHA,WAS,48.0,132.0,47.0,97.0,0.4845360824742268,18.0,43.0,0.4186046511627907,20.0,25.0,0.8,13.0,27.0,40.0,26.0,11.0,10.0,6.0,26.0,16.0,1.0,2024,0,1.7333105724441829,1
